,date,text,hashtags
7151,Sun Mar 18 17:15:30 +0000 2018,#Monitor_Sur @libe #LookingForNews &gt;&gt;&gt; Liberation Élection en Russie : l'opposition dénonce des irrégularités https://t.co/LjqzkJUlFM  - Élection en Russie : l'opposition dénonce des irrégularités https://t.co/LjqzkJUlFM  https://t.co/DI2qovhmRz,"['Monitor_Sur', 'LookingForNews']"
7152,Sun Mar 18 17:15:30 +0000 2018,"#Monitor_Sur @libe #LookingForNews &gt;&gt;&gt; Liberation Ce dimanche, les Russes votent. L'occasion pour @LePtitLibe d'expliquer aux enfants qui est Vladimir Poutine https://t.co/eZ1ZR7BWhB …https://t.co/F9HNOMWTgY … https://t.co/0gsj8Yr4yZ","['Monitor_Sur', 'LookingForNews']"
7155,Sun Mar 18 17:15:30 +0000 2018,"J'ai honte de @EmmanuelMacron , honte de la Russie, honte de @realDonaldTrump , d'avoir abandonné les Kurdes https://t.co/BxqYqFMSgS",
7156,Sun Mar 18 16:46:00 +0000 2018,"Le drapeau turc flotte sur Afrine : après quasiment deux mois d'offensive, la Turquie et ses alliés syriens ont rempli un objectif majeur en chassant de cette ville du nord-ouest de la Syrie la milice kurde qu'Ankara considère comme ""terroriste"" https://t.co/rXJ26PWNC8 #AFP https://t.co/Yb8c7Ch1na",
7157,Sun Mar 18 14:52:34 +0000 2018,STOP à la casse de la SNCF https://t.co/DSAtpa2Fe5,
7158,Sun Mar 18 17:15:29 +0000 2018,@Thomas_Astruc Poutine serait donc un fan secret de Miraculous Ladybug,
7160,Sun Mar 18 16:19:53 +0000 2018,"Traduisez par "" Les 36 journées où l'évadé fiscal #Uber 0 impôts  ,l'ami de #Macron, va s'en mettre plein les poches et se gaver grave grâce aux majorations de prix ces jours là ""  #AvecLesCheminots #Greve22mars #GrevesSNCF #SNCF #VTC #22Mars https://t.co/pc7HNdLu5L","['Uber', 'Macron']"
7163,Sun Mar 18 17:15:26 +0000 2018,@Monitor_Sur @BFMTV #LookingForNews &gt;&gt;&gt; BFMTV Russie: l'opposition et une ONG dénoncent des milliers d'irrégularités https://t.co/lseCGI9xI7 …https://t.co/vuqzenh4cr https://t.co/bP4cb262oA,['LookingForNews']
7171,Sun Mar 18 17:15:22 +0000 2018,La politique européenne s'appliquera implacablement si on n'est pas capable de  l'arrêter tous ensembles Le sort des grecs nous est réservé https://t.co/0CUGd42KlY,
7172,Sat Mar 17 07:56:57 +0000 2018,"#Privatisation des barrages hydrauliques, de la #SNCF, des #aéroports... Attaques contre les #chomeurs, #étudiants et #retraités. Cadeaux aux plus riches. La classe dominante, à travers #Macron, a trouvé son agent le plus efficace (et remercie #Hollande et le #PS). #22mars","['Privatisation', 'SNCF', 'aéroports', 'chomeurs', 'étudiants']"
7173,Sun Mar 18 17:15:22 +0000 2018,"@UneMahoraise Un collectif des Mahorais de Marseille 
""MAYOTTE EN MOUVEMENT"" vient de voir le jour cette semaine, il y aura un grand rassemblement des Mahorais de Marseille le 24 Mars pour dénoncer 
l'insécurité et l'immigration clandestine venant des comores vers MAYOTTE...",
7176,Sun Mar 18 17:15:20 +0000 2018,Création du Collectif des usagers de la SNCF pour la grève illimitée https://t.co/zF5JOHkKCM,
7182,Sun Mar 18 17:15:17 +0000 2018,On est vraiment surpris! “@lemondefr: Des irrégularités signalées lors de la présidentielle en Russie https://t.co/ww1vvL3S3X”,
7185,Sun Mar 18 17:15:16 +0000 2018,@Madame_le_juge @palais_au On dirait Poutine.,
7191,Fri Mar 16 13:20:12 +0000 2018,Calendrier 2018 des #grèves en France.  https://t.co/gjdKSdBKLB https://t.co/UxHozOzWeB,['grèves']
7195,Sun Mar 18 17:16:00 +0000 2018,@cajounice Sacré Poutine ....,
7196,Fri Mar 16 15:18:57 +0000 2018,"LE meilleur outil pour connaitre les horaires des #trains jour par jour, heure par heure, à télécharger en urgence si ce n'est pas déjà fait ; L'appli SNCF !  https://t.co/RG2CrTU3SY  https://t.co/sMga7IYrjF
#Informationvoyageurs #grevesncf https://t.co/zUQSnSMIFO",['trains']
7197,Fri Mar 16 12:01:48 +0000 2018,"""Tous les jours à 17h00, nos clients disposeront de la liste et des horaires des trains du lendemain sur l'application mobile #SNCF""

#Greve22Mars #RTLMidi 

 https://t.co/c6mmscvWVj https://t.co/RC9uz9Xp4D",
7200,Sat Mar 17 15:52:40 +0000 2018,"Les citoyens se prennent en main........Mayotte: des habitants font des ""rondes"" pour amener des étrangers à la gendarmerie sur Orange Actualités https://t.co/gttlWTnmVo",
7203,Sun Mar 18 10:58:41 +0000 2018,"@YvesPDB Il n'y a rien de négatif pour Poutine c'est un chef d'état qui tient son rôle et le tient bien, tout le monde ne peut pas en dire autant suivez mon regard.",
7204,Sun Mar 18 17:15:57 +0000 2018,"et hop sur la liste de neuneux, avec les  autres. #antifa https://t.co/Ku8s5iwT9k",['antifa']
7209,Sat Mar 17 06:23:47 +0000 2018,@ZohraBitan @SNCF Ces députés LREM sont complètement à l’Ouest ! Des bobos qui n’ont aucune connaissance de ce qu’est la vraie vie !,
7212,Sat Mar 17 14:41:24 +0000 2018,"« Quand ta mamie sort dans la rue, tu sais que ton gouvernement est dans la merde » https://t.co/B9ZwVAL4XT",
7213,Fri Mar 16 19:08:54 +0000 2018,".@BFMTV vous n'avez pas honte ? ! à la veille du scrutin de la présidentielle russe ? toujours les grosses ficelles sans vergogne, vous n'êtes pas fatigués ? Personne ne vous croit plus. Macron et les médias font honte à la France ",
7214,Sun Mar 18 11:48:41 +0000 2018,La réforme de la #SNCF voulue par Emmanuel #Macron est progressive et raisonnable @UDI_off @jclagarde #BFMPolitique https://t.co/M6ky0hBGlr,"['SNCF', 'Macron', 'BFMPolitique']"
7221,Sun Mar 18 14:28:08 +0000 2018,"Des #Russes votent à #Paris pour élire leur président

⚡️ EN CONTINU : 
➡️ https://t.co/AzwcUO0mzZ https://t.co/EZjD4FQzw8","['Russes', 'Paris']"
7227,Sun Mar 18 17:15:48 +0000 2018,En plus de se remplir la panse tu  as le droit de bourrer l'urne... Et pas à la vodka https://t.co/v6Wj7ByGMt,
7228,Sun Mar 18 11:45:13 +0000 2018,"#élection en  #Russie - crêpes, saucisses, collations au bureau de vote  et oui quand prés de 43% de la population a du mal a se nourrir... le bilan de #poutine https://t.co/O17joehBJl","['élection', 'Russie']"
7229,Sun Mar 18 17:15:47 +0000 2018,"L'inculture comme programme, l'absence de pensée mise en évidence. https://t.co/UBfjpBwx14",
7233,Sun Mar 18 13:46:28 +0000 2018,#Mayotte « Cela fait des années qu’on alerte sur la situation sanitaire criante de l’île et les difficultés de l’hôpital. En vain. » | par @camillebordenet https://t.co/iWxSPjhMzo,['Mayotte']
7234,Sun Mar 18 17:15:45 +0000 2018,"@SNCF on risque de ne pas en faire beaucoup plus apparemment avec les grèves prévues le vendredi et samedi durant les premières semaines puis le dimanche ... que proposez-vous pour la suite ?? J'ai vraiment envie de continuer mon aventure marathonienne, Paris 2024 arrive vite ... https://t.co/ytZjUix68Q",
7242,Fri Mar 16 21:24:47 +0000 2018,@ZohraBitan @SNCF Elle dit vraiment n importe quoi ! Et dire que ces gens là sont députés ! Triste pays ! Si nos voisins européens lisent ce genre d absurdité ils doivent bien rire !,
7246,Sun Mar 18 17:15:41 +0000 2018,"Opinion &gt; Les idiots utiles de la politique française : Mariani, Aliot... ces pro-Poutine invités par Moscou en tant qu‘«observateurs» https://t.co/12FeJyBzbY via @Le_Scan",
7249,Sun Mar 18 17:15:40 +0000 2018,"#France #LeMonde broadcast by #TheIsraelCompany✡: Les Marocaines attendent toujours la réforme de l’avortement voulue par Mohammed VI - Il y a deux ans, le Conseil du gouvernement adoptait un élargissement de l’interruption de grossesse aux cas de vio... https://t.co/aPnCYD2aHs","['France', 'LeMonde', 'TheIsraelCompany']"
7251,Sun Mar 18 17:15:40 +0000 2018,"@Le_Figaro Ahalala quel pays de non droit cette Russie, corrompu jusqu'à la moelle. Pense comme le gouvernement ou tait toi à jamais ; 1984 quand tu nous tiens.",
7257,Sun Mar 18 12:41:54 +0000 2018,Ce ministre qui commence à agacer le gouvernement sur Orange Actualités https://t.co/pZgr2Knl3w,
7261,Fri Mar 16 22:32:43 +0000 2018,@ZohraBitan @SNCF Les députés LREM sont quand même tous bien allumés,
7268,Fri Mar 16 22:00:27 +0000 2018,@ZohraBitan @SNCF Et dire que nous les payons très cher....pauvre femmeCes gens vivent vraiment ds un monde parallèle,
7270,Sun Mar 18 17:16:24 +0000 2018,"SNCF: face à la grève, le gouvernement tiendra bon, affirme Le Maire https://t.co/Oa4a41pVYH via @LExpress",
7273,Sun Mar 18 17:16:21 +0000 2018,#BFMPolitique Ce gouvernement et dangereux pas la démocratie et oui on marche dans la Merde ordonnance a outrance voilà le tour de passe-passe de Macron pour gouverner attention au retour du boom rang ! https://t.co/O32s3p0wCP,['BFMPolitique']
7282,Sun Mar 18 17:16:16 +0000 2018,"pascal pernait, le Journal est sorti de presse! https://t.co/oOVO7aZMKB #poutine #russie","['poutine', 'russie']"
7283,Sun Mar 18 17:16:16 +0000 2018,Tout est dis ! https://t.co/pliTtCRmna,
7286,Sun Mar 18 17:16:14 +0000 2018,"@richardohaness1 L'avenir du Proche et du Moyen-Orient ne peut en aucun cas se dessiner dans l'appui, d'une puissance néolibéral et l'oligarque  membre du Conseil de sécurité de  l'#ONU comme la #France, #USA et la #Russie à la stratégie autoritaire opportuniste du président turc.",
7287,Sun Mar 18 14:00:00 +0000 2018,"Le candidat du parti libéral-démocrate de #Russie Vladimir #Jirinovsky vote à la #présidentielle

⚡️ EN CONTINU : 
➡️ https://t.co/AzwcUNILbp https://t.co/YLOQdS5MHU","['Russie', 'Jirinovsky', 'présidentielle']"
7288,Sun Mar 18 17:16:11 +0000 2018,@6amart6 Législatives partielles à Mayotte aujourd'hui vu la grève générale des urnes ont été volées dans un bureau de vote mais retrouvées par la gendarmerie. Il y a ces élections parce qu'un candidat a  contesté le scrutin de juin,
7289,Sun Mar 18 17:16:11 +0000 2018,ben il est à la fois à la tête de la russie et du KGB ( on ne se refait pas ....) https://t.co/MQ9X64MD4d,
7291,Sun Mar 18 17:16:11 +0000 2018,@Mathurine11 @ouisncf @SNCF on parle de vous les gars,
7299,Sun Mar 18 15:50:47 +0000 2018,"Participation estimée dans la #circo97601 : 30,35% #LegislativePartielle #Mayotte","['circo97601', 'LegislativePartielle', 'Mayotte']"
7301,Sat Mar 17 15:54:12 +0000 2018,Tout le contraire de ce qu'il faut faire avec un type comme Poutine ......Theresa May rassemble son parti en ciblant la Russie sur Orange Actualités https://t.co/lOAAFTuE7p,
7303,Sun Mar 18 17:16:05 +0000 2018,J'ai besoin de ce niveau de confiance dans ma vie https://t.co/XBJBJQPWOU,
7305,Sun Mar 18 17:16:05 +0000 2018,Tu sais ce qu'elles te disent les personnes agées ! https://t.co/wQeigm2Smg,
7308,Sun Mar 18 14:03:37 +0000 2018,"#Skripal : il est évident que c’est bien le #MI6 qui a orchestré cette tragédie...les gens ne sont pas dupes. #skripal négociait son retour en #Russie avec le #FSB  pour marier sa fille ... #MI6 craignant des divulgation de sa part, ils l’ont purement et simplement éliminé. https://t.co/o8fvzzvLvl","['Skripal', 'MI6']"
7309,Sat Mar 17 21:14:50 +0000 2018,"️ #Entretiens : Alain Corvez : l’affaire #Skripal aurait été «préparée à l’avance» par les Britanniques

➡️ https://t.co/sGmYw6pQfh https://t.co/15UIQrts0Z","['Entretiens', 'Skripal']"
7310,Sun Mar 18 17:16:03 +0000 2018,La sncf vous m’dégoutez,
7316,Sun Mar 18 17:17:01 +0000 2018,"On aide des magazines avec de l'argent public alors qu'ils sont payants à l'unité, ou avec abonnement, et avec des publicités payantes à l'intérieur ! https://t.co/jhDL13Jdqj",
7321,Sun Mar 18 17:17:00 +0000 2018,Match de foot des gamins de #Kalouga par -20 sur un terrain de l’école avec 20 à 30 cm de neige Plus difficile de jouer que sur un terrain inondé #Russie https://t.co/joGV6pLoTm,['Kalouga']
7323,Sun Mar 18 17:16:59 +0000 2018,"@SondageLiveFr Il manque un bouton ""Approuvez-vous la politique des retraités envers le gouvernement ?""",
7324,Sun Mar 18 13:51:43 +0000 2018,Un peu d’histoire https://t.co/XvtxblipJt,
7325,Sun Mar 18 12:53:53 +0000 2018,SNCF : ces trois grandes grèves qui ont permis aux cheminots d'obtenir gain de cause https://t.co/03D5vhD08m via @franceinfo,
7328,Sun Mar 18 12:43:54 +0000 2018,"#Ukraine : la police bloque l’accès du consulat russe à #Odessa le jour de la #présidentielle russe

⚡️ EN CONTINU : https://t.co/AzwcUO0mzZ https://t.co/vE5Kb1uhrn","['Ukraine', 'Odessa', 'présidentielle']"
7336,Sun Mar 18 17:16:49 +0000 2018,#Mayotte Les #Gendarmes sont pleinement mobilisés pour assurer la sécurité de la population et le fonctionnement des services sur l'Île. #GendarmerieEnOpéhttps://t.co/L8l0qDHB1W https://t.co/OyTh7VaHJk https://t.co/7A4RKIQOFo,"['Mayotte', 'Gendarmes']"
7338,Sun Mar 18 17:16:48 +0000 2018,#Mayotte Les #Gendarmes sont pleinement mobilisés pour assurer la sécurité de la population et le fonctionnement des services sur l'Île. #GendarmerieEnOpéhttps://t.co/x4wEEIrwsJ https://t.co/69rgdeUao3 https://t.co/N0vBqps1ac,"['Mayotte', 'Gendarmes']"
7339,Fri Mar 16 14:04:55 +0000 2018,"#22MARS
Fonction publique
Retraité.e.s 
SNCF 
Facs
Lycées 
EDF, RTE, Enedis
RATP 
CGT Commerce 
CGT Chimie Raffineries
CGT Sociétés d'études
HOP ! 
Magistrature
#23MARS
HOP! + AirFrance 

Du 30 MARS au 2 AVRIL
CGT &amp; FO Carrefour en grève. 
 SNCF... https://t.co/p5NhHIUnup",['22MARS']
7340,Sun Mar 18 17:16:39 +0000 2018,"Non au #Pétrole et au #Gaz au #Québec
#écocide = #génocide  «improvisé» des normes insuffisantes
Le Règlement sur le prélèvement des eaux et leur protection adopté par le gouvernement Couillard est « improvisé, brouillon et inadéquat », conclut un rapport https://t.co/CgP8Jf26Kq","['Pétrole', 'Gaz', 'Québec', 'écocide', 'génocide']"
7342,Sun Mar 18 17:16:47 +0000 2018,#Mayotte Les #Gendarmes sont pleinement mobilisés pour assurer la sécurité de la population et le fonctionnement des services sur l'Île. #GendarmerieEnOpéhttps://t.co/SdodILhXGt https://t.co/dj3KM8TFej https://t.co/WKFfBzkajI,"['Mayotte', 'Gendarmes']"
7343,Sun Mar 18 17:16:46 +0000 2018,"@Bee_Mondroha Un collectif des Mahorais de Marseille 
""MAYOTTE EN MOUVEMENT"" vient de voir le jour cette semaine, il y aura un grand rassemblement des Mahorais de Marseille le 24 Mars pour dénoncer l'insécurité et l'immigration clandestine venant des comores vers MAYOTTE...",
7349,Sat Mar 17 23:23:14 +0000 2018,Pierre Laurent: les usagers de la #SNCF doivent aussi se mobiliser https://t.co/m5wmBRLxfr via @libe,['SNCF']
7350,Sun Mar 18 05:44:35 +0000 2018,2) Pourquoi cette nouvelle saillie nocturne de #Trump? Sans doute parce que #Mueller non content d'assigner ses documents d'affaire avec la #Russie a envoyé les questions qu'il souhaiterait poser au président...L'intrigue se resserre...https://t.co/tWEdPVQoBb,"['Trump', 'Mueller']"
7354,Sun Mar 18 13:00:02 +0000 2018,"#Présidentielle russe 2018 : le candidat du parti #Iabloko, Grigori #Iavlinsky, vote

⚡️ EN CONTINU : 
➡️ https://t.co/AzwcUO0mzZ https://t.co/Xm8S8hR3Ji","['Présidentielle', 'Iabloko', 'Iavlinsky']"
7357,Sun Mar 18 09:34:06 +0000 2018,Élection législative partielle : Mayotte vote malgré la poursuite du mouvement social https://t.co/USDt6opSHI https://t.co/LukcOVEY4j,
7358,Sun Mar 18 17:16:39 +0000 2018,"@kevinbossuet L'opinion publique ne soutient pas Macron globalement, surtout sur le terrain économique et social. Les syndicats ont donc au contraire une carte à jour, le gouvernement montrera à nouveau son visage brutal, très dangereux..",
7362,Sun Mar 18 17:16:35 +0000 2018,"@mackowalinski Pour info toute ma belle-famille ne vote pas Poutine...et quand ils vont manifester, ils ne se font pas matraquer. Mais ils suivent le parcours qui a été déclaré en ""mairie"" et donc autorisé, ils ne cassent pas et ils ne crachent pas sur les policiers.",
7363,Sun Mar 18 17:16:35 +0000 2018,@Cinabrebird @ASilkworms @friendmoscow c’est drôle comme tweet ? Nan ? https://t.co/YEn9wszwDe,
7367,Sun Mar 18 17:16:34 +0000 2018,"#uncontinentderrierepoutine un excellent documentaire qui montre la vraie vie des Russes rarement montré à la TV. Informatif, instructif, humain bravo @AnneNivat  @France5tv",['uncontinentderrierepoutine']
7368,Sun Mar 18 17:16:33 +0000 2018,"Remplacement de population, atmosphère de guerre civile et misère sociale...#Mayotte est un laboratoire du chaos qui attend la Métropole.

#SoutienAuxMahorais victimes de l’inaction criminelle de nos dirigeants ! https://t.co/Ry4tawKYd4",['Mayotte']
7369,Sun Mar 18 17:16:33 +0000 2018,Poutine est réélu  — J'ai rien vu d'officiel mais y a pas vraiment de surprise... https://t.co/MrBklWxU7V,
7370,Sun Mar 18 17:16:33 +0000 2018,"@Pozny Ton nom ne m'intéresse pas. Ce qui m'intrigue est que tu l'écris en alphabet russe.

Traduction google: Der Waldläufer, Le Rôdeur, The Ranger.",
7371,Sun Mar 18 13:18:18 +0000 2018,"Les premiers bureaux de vote à fermer sont ceux de l’Extrême-Orient #russe

⚡️ EN CONTINU : 
➡️ https://t.co/AzwcUO0mzZ https://t.co/4xtyYsFLSg",['russe']
7374,Sun Mar 18 17:17:28 +0000 2018,"les #russes sont des gens bons,
il n'y a qu'un #américain pour te faire croire
qu'on est tous des rapaces.
#Russie #France #USA #hashtagGLOBAL https://t.co/xMtUg4GIDF","['russes', 'américain', 'Russie']"
7375,Sat Mar 17 18:26:40 +0000 2018,"Un régime spécial de retraites n'est pas un pb si cotisations équilibrent pensions (répartition).
Mais si y'a gros déficit devant être compensé par les autres contribuables, cotisant déjà au régime général, alors le spécial doit rejoindre le général (équilibré depuis 2016).
#SNCF https://t.co/iUFkg6OY9L",
